"id","Geographic Area Name","TotalPop","PopUnder5","Pop5_9","Pop10_14","Pop15_19","Pop20_24","Pop25_29","Pop30_34","Pop35_39","Pop40_44","Pop45_49","Pop50_54","Pop55_59","Pop60_64","Pop65_69","Pop70_74","Pop75_79","Pop80_84","Pop85Up","Pop5_14","Pop15_17","PopUnder18","Pop18_24","Pop15_44","Pop16Up","Pop18Up","Pop21Up","Pop60Up","Pop62Up","Pop65Up","Pop75Up","Pop5Up","NonEnglishAtHome5Up","SpeakSpanish5Up","ForeignBorn5Up","Pop25Up","LessThanHighSchool25Up","HighSchoolPlus25Up","SomeCollege25Up","BachelorsUp25Up","PopWithDisability","PopMale","PopFemale","PopBlack","PopAmericanIndian","PopAsian","PopHawaiin","Pop2PlusRaces","PopWhite","PopHispanic","PopAmbulatoryDisability","PopSelfCareDisability","PopIndLivingDisability","TotalHouseholds","HousesWithFoodStamps","HousesWith60Plus","HousesWithChildren","HousesInPoverty","TotalHousePopulation","Income25kUnder","Income25k_50k","Income50k_75k","Income75k_100k","Income100kUp","TotalCivNonInstiPop","TotalCivNonInstiUnInsured","TotCivEmpPop16Up","TotEmpSelfEmployed","TotEmpAgriculture_Mining","TotEmpConstruction","TotEmpManufacturing","TotEmpWholesale","TotEmpRetail","TotEmpTransportation","TotEmpInformation","TotEmpFinance_Insurance","TotEmpProfessional","TotEmpEducation_Healthcare","TotEmpEntertainment_Food","TotEmpOther","TotEmpPublicAdministration","Worker16UpDroveAlone","Worker16UpCarpool","Worker16UpPublicTransportation","TotalWorkers16Up","TotWorkerManagement","TotWorkerService","TotWorkerSales_Office","TotWorkerConstruction_Maintenance","TotWorkerProduction_Transportation","TotWorkerMilitary","TotalOccupiedHousingUnits","Housing1Detached","Housing1Attached","Housing2Apartments","Housing3_4Apartments","Housing5_9Apartments","Housing10PlusApartments","HousingMobileHome"
"0500000US16071","Oneida County, Idaho",4326,271,395,392,332,235,122,203,292,225,180,239,344,267,275,173,159,108,114,787,211,1269,356,1409,3219,3057,2901,1096,1001,829,381,4055,167,134,135,2701,243,999,1040,419,748,2077,2218,4,9,0,0,103,4011,192,0,0,0,1585,123,732,527,201,4295,544,1089,1161,958,543,4295,317,1700,4.9,216,109,302,57,131,45,3,67,50,410,141,59,110,1303,267,0,1671,26.6,20.8,17.5,13.2,21.8,0,1585,1429,7,16,11,31,4,87
"0500000US16073","Owyhee County, Idaho",11455,771,911,810,840,687,627,579,710,650,697,686,920,558,716,487,445,124,237,1721,534,3026,993,4093,8753,8429,7910,2567,2338,2009,806,10684,2495,2389,1165,7436,1856,2552,2195,833,1883,5810,5524,33,358,18,0,390,7727,3038,0,0,0,4250,676,1696,1383,795,11309,2494,3035,2445,1231,2104,11334,2711,4964,3.1,1367,300,611,126,439,290,36,133,243,684,289,208,238,3541,583,17,4892,24.3,15.1,16.5,27.8,16.3,0,4250,3124,50,12,104,15,25,920
"0500000US16075","Payette County, Idaho",23041,1532,1740,1882,1519,1343,1286,1101,1134,1569,1601,1464,1344,1529,1434,885,865,514,299,3622,1062,6216,1800,7952,17452,16825,16066,5526,4763,3997,1678,21509,2705,2513,1560,15025,2252,5059,5576,2138,4153,11376,11515,78,157,175,0,790,17990,3947,0,0,0,8768,1157,3945,2962,1219,22891,3080,5895,5207,3240,5469,22891,2953,9859,5,812,699,1537,352,1196,628,219,431,482,2136,566,384,417,7669,1162,11,9656,23.7,16.6,24.8,15.2,19.7,0,8768,6350,432,201,336,43,239,1167
"0500000US16077","Power County, Idaho",7713,650,599,638,466,508,481,356,505,454,410,414,586,437,262,451,218,151,127,1237,434,2321,540,2770,5670,5392,5200,1646,1493,1209,496,7063,2201,2137,1173,4852,929,1644,1506,773,1328,3745,3909,4,391,0,2,21,4710,2612,0,0,0,2581,374,1033,859,215,7642,884,1716,3101,952,989,7654,1171,3218,4.8,561,277,432,142,245,233,46,82,115,679,75,180,151,2425,373,0,3185,26.5,14.1,19.1,20.5,19.9,0,2581,1692,20,63,103,44,13,646
"0500000US16079","Shoshone County, Idaho",12526,768,679,626,662,620,661,541,647,720,771,900,1056,1085,881,767,544,265,333,1305,439,2512,843,3851,10352,10014,9667,3875,3398,2790,1142,11758,497,236,192,9171,1322,3531,3254,1064,3142,6200,6174,55,323,28,0,324,11317,433,0,0,0,5540,1098,2679,1148,958,12219,2504,4059,2771,1146,1739,12374,2053,4866,4.9,593,408,259,65,860,150,57,92,326,881,787,195,193,3541,520,26,4765,23.9,24.7,21.4,17.6,12.3,0,5540,4326,25,114,150,62,247,616
"0500000US16081","Teton County, Idaho",11080,784,1015,706,602,627,617,815,1032,863,836,646,790,621,497,279,106,108,136,1721,416,2921,813,4556,8382,8159,7858,1747,1562,1126,350,10296,1622,1478,956,7346,521,1190,2585,3050,836,5887,5193,17,41,10,0,252,8972,1895,0,0,0,3736,69,1055,1411,203,11080,1023,2053,2376,2097,3531,11080,1038,5698,8.4,141,942,270,74,750,204,141,289,896,766,751,326,148,3663,1033,54,5607,37,22.5,16.5,17,7,0,3736,2820,70,77,182,49,37,501
"0500000US16083","Twin Falls County, Idaho",83666,6302,6482,6855,5665,5144,5776,5951,4810,5490,4414,4768,4997,4559,3807,3176,2374,1572,1524,13337,3602,23241,7207,32836,62934,60425,57355,17012,15057,12453,5470,77364,11005,8094,7002,53218,6501,14840,20934,10943,11140,40612,42121,591,755,1512,68,1343,65879,13302,0,0,0,30697,3156,11308,10784,4498,82394,12162,20482,19338,12127,18285,82733,9678,39657,4.8,3035,2149,4543,1451,5761,2264,688,1451,3141,8793,3256,1697,1428,32025,3717,105,38798,30.7,17.8,20.8,13.4,17.2,0.1,30697,23794,823,454,1557,868,1103,2098
"0500000US16085","Valley County, Idaho",10401,491,552,528,410,323,608,563,290,947,625,665,702,1260,1071,603,247,228,288,1080,327,1898,406,3141,8695,8503,8334,3697,3198,2437,763,9910,408,276,60,8097,438,2417,2807,2435,2034,5438,4880,9,24,24,0,49,10034,183,0,0,0,3461,347,1764,748,393,10216,986,2120,2778,1714,2618,10318,1515,4118,6.1,61,365,97,40,457,451,131,204,427,692,708,302,183,3340,246,32,4091,36,20.6,20.2,10.9,12.2,0,3461,2678,6,89,277,148,98,165
"0500000US16087","Washington County, Idaho",10025,470,845,619,637,395,504,480,455,578,503,666,637,825,784,614,579,198,236,1464,411,2345,621,3049,7915,7680,7339,3236,2889,2411,1013,9555,1267,1208,639,7059,998,2576,2442,1043,2014,4887,5044,13,90,47,0,329,7862,1687,0,0,0,4018,592,2079,1172,621,9893,2134,3164,1981,679,1935,9931,1502,4024,2,408,376,432,245,431,161,77,141,206,778,217,127,425,2684,547,0,3924,23.1,23.6,17.9,17.5,17.8,0.1,4018,3227,45,78,82,103,117,366
"0500000US17001","Adams County, Illinois",66427,4120,4369,4143,3768,3853,4263,3979,3722,3732,3891,4543,4862,4213,3625,3081,2599,1768,1896,8512,2401,15033,5220,23317,53065,51394,49278,17182,15531,12969,6263,62307,1220,460,1022,46174,3417,15923,15386,11448,8990,31989,33186,2526,278,540,40,914,60021,958,0,0,0,27300,3712,11336,7621,3259,64950,9814,14980,14357,9610,16189,65175,3050,32501,3.8,793,1843,4491,1524,4749,1711,479,1744,1918,8399,2621,1288,941,26383,2976,178,32054,32.3,17.7,24.4,8.7,16.9,0,27300,20919,973,1210,1260,699,1275,964
"0500000US17003","Alexander County, Illinois",6532,460,398,553,352,225,378,359,392,272,340,459,548,468,474,349,231,151,123,951,170,1581,407,1978,5077,4951,4747,1796,1589,1328,505,6072,41,33,42,4544,867,1718,1444,515,1391,3073,3396,2157,48,6,21,191,4012,73,0,0,0,2323,573,1152,557,545,6401,2238,1874,1053,570,666,6469,439,2218,0.4,69,91,183,116,273,226,18,65,66,463,395,110,143,1866,119,45,2168,26.8,30.4,20.6,5,17.3,0,2323,1642,6,93,65,76,164,277
"0500000US17005","Bond County, Illinois",16712,770,910,880,1168,1161,1020,973,1232,946,1041,1256,1240,1196,797,787,552,359,424,1790,645,3205,1684,6500,13997,13507,12594,4115,3490,2919,1335,15942,641,389,424,11823,1216,4354,3677,2576,2410,7504,7971,465,44,182,0,105,14204,471,0,0,0,6218,639,2813,1711,902,14926,2136,3053,2932,2951,3854,15475,951,7481,1.5,253,571,1069,350,710,558,155,271,548,1903,516,344,233,5703,731,14,7349,25.9,17.7,24.6,11.2,20.5,0,6218,5004,31,92,102,158,210,621
"0500000US17007","Boone County, Illinois",53606,3062,3331,4577,4481,3228,2808,2870,3538,3235,4092,3820,3625,3011,2422,2407,1192,1071,836,7908,2737,13707,4972,20160,41526,39899,37509,10939,9618,7928,3099,50544,9807,8616,5486,34927,4835,12308,9671,8113,6055,26638,26586,1101,179,633,0,1284,39118,11418,0,0,0,18731,2429,7244,7320,1915,53219,5441,10104,10604,8194,18876,53224,3361,25748,3.7,627,1567,5753,598,3384,1728,445,1168,2091,4348,2232,844,963,21140,2513,53,25386,29,16.7,21.5,10.7,22.1,0,18731,15056,743,623,335,368,680,926
"0500000US17009","Brown County, Illinois",6675,275,302,320,278,506,590,563,652,451,464,502,504,319,315,193,208,79,154,622,149,1046,635,3040,5736,5629,5396,1268,1161,949,441,6400,393,229,207,4994,786,1838,1685,685,682,2413,2391,23,6,37,0,64,4583,87,0,0,0,2087,232,783,583,223,4804,671,887,1065,996,1185,4804,283,2448,4.1,123,130,186,460,227,254,40,112,62,397,164,104,189,2031,157,11,2411,27,16.7,23,9.3,24.1,0,2087,1640,9,59,71,32,76,200
"0500000US17011","Bureau County, Illinois",33381,1741,1897,2278,2019,1875,1688,1827,1867,1834,2114,2330,2439,2449,2076,1651,1300,1104,892,4175,1342,7258,2552,11110,26980,26123,25079,9472,8459,7023,3296,31640,2375,1840,1242,23571,1981,9062,7887,4641,4445,16290,16720,299,48,288,3,448,29030,2989,0,0,0,13805,1723,6206,4075,1529,32935,4708,7311,6866,5406,8644,33010,1620,16029,2.5,929,859,2738,647,2357,1003,148,595,743,3536,1259,777,438,13170,1358,85,15861,28.6,19.2,20.2,9.6,22.4,0,13805,11846,246,335,384,223,446,325
"0500000US17013","Calhoun County, Illinois",4858,254,217,369,331,188,223,230,252,259,321,357,387,357,296,297,184,220,116,586,179,1019,340,1483,3970,3839,3662,1470,1302,1113,520,4604,56,32,37,3499,328,1527,1167,477,918,2396,2381,2,1,41,0,56,4646,56,0,0,0,1805,225,927,453,242,4734,853,791,981,695,1414,4777,137,2047,4.4,139,220,176,62,199,81,8,129,110,510,216,121,76,1621,176,28,2038,34.7,19,17.2,15.9,13.1,0,1805,1482,43,20,22,16,10,212
"0500000US17015","Carroll County, Illinois",14562,770,668,869,812,771,686,761,669,856,817,999,1172,1168,1141,865,599,575,364,1537,534,2841,1049,4555,12057,11721,11281,4712,4219,3544,1538,13792,438,231,329,10672,913,4432,3394,1933,2019,7127,7249,164,17,107,0,221,13403,515,0,0,0,6476,652,3232,1538,828,14308,2064,3206,3418,2488,3132,14376,878,6595,3,440,408,1471,137,635,343,88,327,422,1438,350,295,241,5330,586,63,6492,30.9,15.9,17.7,10.6,25,0,6476,5507,75,137,144,93,241,279
"0500000US17017","Cass County, Illinois",12665,820,990,729,811,698,736,833,745,818,800,872,997,697,728,373,420,327,271,1719,515,3054,994,4641,10007,9611,9181,2816,2545,2119,1018,11845,2086,1812,1371,8617,1379,3722,2254,1262,1647,6310,6210,571,17,47,44,150,9496,2374,0,0,0,5024,667,1942,1598,623,12476,1875,3331,2666,2050,2554,12520,892,6130,2.2,365,334,1243,306,681,390,68,361,198,1133,389,256,406,4850,647,16,6037,23.4,17.2,19.3,11.7,28.2,0.1,5024,3990,43,81,187,44,137,542
"0500000US17019","Champaign County, Illinois",209448,11603,10611,10676,21476,33845,16865,13934,12744,9792,10132,10542,10965,11235,8329,5884,4459,2874,3482,21287,6666,39556,48655,108656,174427,169892,146958,36263,31464,25028,10815,197845,34291,9318,24862,121237,5927,26307,35152,53851,18505,103508,104088,27392,312,22337,133,5427,140624,12083,0,0,0,82499,7949,24393,20134,16836,193765,42549,36248,33247,24183,57538,207596,9863,103515,2.4,1212,3658,7895,2732,10601,4296,2351,5548,8045,39180,10863,4240,2894,71466,8494,6502,101842,45.6,17.3,19.6,5.5,12,0.1,82499,46060,4242,2002,3108,5948,17872,3267
"0500000US17021","Christian County, Illinois",33231,1707,2041,1881,1917,1899,1945,1942,2124,1966,2170,2470,2712,2122,1888,1430,1213,774,1030,3922,1214,6843,2602,11793,27144,26388,25394,8457,7515,6335,3017,31524,667,320,402,23786,2656,9975,7216,3939,3894,15294,16252,146,56,201,68,347,30378,379,0,0,0,13939,2120,5958,3894,1715,31485,5301,6751,7696,5004,6733,31546,1541,14965,2.5,779,925,1822,305,1354,1134,284,713,881,4070,1053,783,862,11995,1510,92,14727,31.3,19.7,20.6,11.1,17.4,0,13939,11682,186,251,360,164,605,691
"0500000US17023","Clark County, Illinois",15836,927,1042,987,1032,859,857,888,983,804,1034,1126,1268,1010,822,807,619,288,483,2029,685,3641,1206,5423,12575,12195,11639,4029,3618,3019,1390,14909,222,115,178,10989,999,4268,3786,1936,2573,7761,7858,38,14,100,0,230,15100,235,0,0,0,6774,919,2808,2054,757,15619,2522,3389,3681,2390,3637,15619,855,7773,3.3,532,652,1732,161,742,483,139,312,424,1529,421,365,281,6124,913,0,7546,27.5,16.7,19.7,11.2,24.8,0,6774,5483,63,197,174,123,98,636
"0500000US17025","Clay County, Illinois",13338,756,854,842,759,777,735,707,720,781,792,945,1038,1000,819,630,383,431,369,1696,521,2973,1015,4479,10640,10365,10050,3632,3138,2632,1183,12582,419,308,130,9350,940,3475,3511,1424,2618,6522,6648,49,20,38,0,189,12679,195,0,0,0,5638,838,2356,1573,858,12993,2228,2949,3012,1940,2864,13170,1037,6093,3.4,439,412,1336,132,573,329,56,267,322,1496,271,233,227,5058,496,69,6034,27.1,15.6,17.9,11.1,28.3,0,5638,4103,70,71,128,126,44,1096
"0500000US17027","Clinton County, Illinois",37628,2076,2031,2469,2171,2200,2473,2646,2667,2060,2538,2876,2818,2493,2052,1251,1178,801,828,4500,1416,7992,2955,14217,30668,29636,28530,8603,7609,6110,2807,35552,1488,1053,592,26681,2693,8589,9405,5994,5089,17666,17880,375,104,211,0,522,33527,966,0,0,0,14190,1315,5731,4298,1312,35373,3743,6254,6897,5769,12710,35546,1707,18709,2.2,885,1790,2007,697,1904,1009,295,1144,1275,4790,1325,650,938,15460,1558,189,18340,36.5,16.4,18.7,10.5,17.9,0,14190,11681,230,338,238,185,374,1144
"0500000US17029","Coles County, Illinois",51736,2430,2577,2826,4187,6713,3824,3157,2991,2447,2677,3008,3425,3139,2477,2083,1429,1101,1245,5403,1524,9357,9376,23319,43535,42379,38348,11474,10286,8335,3775,49306,1879,691,1207,33003,3140,9916,11506,8441,7836,24667,26377,1862,102,627,97,837,46455,1272,0,0,0,21139,3831,7814,5557,4674,47774,11365,11034,9679,6640,9056,51044,3200,24987,1.8,701,1204,3763,369,2812,749,698,1189,1569,7652,2327,1353,601,18832,2751,233,24630,31.7,20.6,21.6,6.9,19.2,0.1,21139,14851,431,1005,968,869,1914,1101
"0500000US17031","Cook County, Illinois",5223719,327844,317203,322294,318152,351197,437371,415948,367444,337231,332966,335891,333851,301597,235962,174000,124930,92837,97001,639497,193084,1160425,476265,2227343,4192372,4063294,3873806,1026327,897099,724730,314768,4895875,1722080,1012655,1094162,3587029,477426,837569,910060,1361974,526347,2508239,2669004,1210586,14434,375398,1861,133877,2196995,1309570,0,0,0,1963070,296809,711842,576305,281562,5130444,813833,972416,833292,658161,1852742,5177243,492253,2548996,3.8,4403,119212,247352,72063,248700,180343,55804,205038,371057,578789,251206,125739,89290,1534352,199897,475363,2498849,40.1,17.8,22.2,5.9,14,0,1963070,826422,106531,173998,199296,193244,449943,13636
"0500000US17033","Crawford County, Illinois",19088,1026,968,1129,1057,1107,1305,1257,1250,1147,1227,1359,1355,1389,1155,742,640,482,493,2097,675,3798,1489,7123,15653,15290,14710,4901,4328,3512,1615,18062,825,425,359,13801,1807,4132,5577,2285,2712,7994,9017,114,14,137,13,373,16116,299,0,0,0,7653,1173,3415,2250,990,16930,2890,3991,2912,2511,4626,17011,1072,8000,3.4,402,505,1858,117,671,338,125,425,387,1802,570,401,399,6511,770,34,7857,28.1,19.4,19.3,10.3,22.8,0,7653,6441,46,114,151,121,81,699
"0500000US17035","Cumberland County, Illinois",10865,667,627,783,624,542,597,663,571,705,668,752,891,733,721,418,401,223,279,1410,404,2481,762,3702,8665,8384,8076,2775,2435,2042,903,10198,134,84,106,7622,789,3053,2579,1201,1797,5420,5318,0,22,30,14,162,10393,111,0,0,0,4322,506,1904,1286,554,10738,1570,2368,2593,1627,2580,10738,510,5270,2.1,255,413,1122,204,564,280,83,187,162,1268,360,228,144,4378,426,8,5149,26.4,16.3,18.9,14.4,23.9,0,4322,3562,25,80,110,22,49,474
"0500000US17037","DeKalb County, Illinois",104200,6025,5863,6855,9198,14896,7855,6507,5722,5930,5711,5945,6220,5072,4054,3078,1963,1573,1733,12718,3850,22593,20244,50108,84076,81607,72256,17473,15402,12401,5269,98175,11473,6691,7188,61363,4672,15626,21811,19254,10465,51217,52316,7964,62,2580,0,2472,79858,11409,0,0,0,37703,4903,11546,11620,6139,99428,15248,17653,19794,14660,32073,103533,6068,52449,2.6,1227,2962,6718,1377,7186,2620,909,2372,3979,13103,5851,2179,1966,40587,4334,914,50656,33.9,19.7,22.6,8.9,14.9,0,37703,22624,3761,1270,1796,3020,4509,723
"0500000US17039","De Witt County, Illinois",16042,874,939,1029,978,818,826,985,1092,853,1060,1166,1261,1218,902,748,516,349,428,1968,656,3498,1140,5552,13024,12544,12044,4161,3606,2943,1293,15168,476,420,250,11404,1019,4210,3745,2430,1907,7855,7911,17,13,4,10,318,14994,413,0,0,0,6663,789,2775,2018,661,15749,2018,3568,3374,2524,4265,15766,761,8119,2.8,261,580,860,203,1011,603,90,770,586,1751,574,535,295,6900,535,9,8052,29.9,18.7,23.4,11.4,16.3,0.3,6663,5617,10,173,391,79,135,258
"0500000US17041","Douglas County, Illinois",19714,1325,1221,1540,1311,1182,1189,1208,1368,1015,1047,1236,1410,1251,978,806,637,516,474,2761,873,4959,1620,7273,15303,14755,14092,4662,4145,3411,1627,18389,3244,1000,701,13135,2321,4289,4035,2490,2250,9685,9870,85,110,144,18,209,17719,1394,0,0,0,7618,874,3083,2438,875,19526,2937,4116,3996,2996,5481,19555,2831,9382,3.3,472,684,2071,282,1082,494,181,481,271,1824,670,538,332,7038,873,3,9280,27.3,14.3,23,12.1,23.3,0,7618,6119,171,168,312,218,237,393
"0500000US17043","DuPage County, Illinois",931743,55318,59578,61211,62132,58606,57712,60703,61053,58953,63976,68872,68587,60313,46080,33477,21675,15955,17542,120789,38767,214874,81971,359159,742562,716869,682367,195042,168654,134729,55172,876425,237063,92683,176284,634898,46996,116273,162067,309562,75514,454886,471030,43662,2037,108579,425,24743,622492,131545,0,0,0,341823,20422,129154,112553,23693,918554,67220,115427,124300,123362,488245,925916,54274,489858,5.1,1101,23280,59261,19490,48599,29738,12524,44343,72542,103602,41052,22616,11710,369486,33257,34128,480621,46.2,12.6,24.4,5.5,11.2,0,341823,206563,41208,2666,10576,22171,57824,815
"0500000US17045","Edgar County, Illinois",17539,903,931,1149,1003,908,923,988,981,1112,1047,1217,1381,1313,1158,866,595,484,580,2080,661,3644,1250,5915,14381,13895,13406,4996,4641,3683,1659,16636,295,75,248,12645,1362,4847,4318,2118,2784,8493,8760,42,12,181,0,140,16750,194,0,0,0,7590,1158,3336,2345,1119,17204,2726,3945,4187,3042,3304,17253,955,8306,2.5,665,403,1813,118,923,389,30,423,339,1887,556,325,435,6699,851,22,8136,27.4,18.4,17.5,10.2,26.5,0,7590,6523,50,116,194,120,198,389
"0500000US17047","Edwards County, Illinois",6507,374,404,449,391,351,320,330,390,369,412,433,504,447,451,277,257,138,210,853,288,1515,454,2151,5228,4992,4815,1780,1599,1333,605,6133,108,36,30,4538,384,1591,1930,633,1095,3222,3256,45,34,21,0,91,6259,90,0,0,0,2776,320,1194,821,322,6454,1018,1500,1411,1080,1445,6478,362,3043,3.9,316,159,678,104,348,176,25,101,111,606,158,170,91,2532,194,2,2992,26.1,14.7,17.2,15.7,26.3,0,2776,2131,11,35,33,22,39,505
"0500000US17049","Effingham County, Illinois",34174,2234,2071,2410,2120,2062,2262,2224,2072,1807,1940,2436,2336,2444,1961,1130,1093,700,872,4481,1361,8076,2821,12547,26964,26098,24852,8200,7148,5756,2665,31940,1158,639,694,23277,1718,8473,7856,5230,4312,16857,16916,153,24,210,15,308,32408,681,0,0,0,13555,1485,5572,4137,1631,33692,4295,7099,6900,5296,10102,33773,1836,17344,4.7,760,1291,2631,732,2227,972,197,835,1037,3734,1387,1076,465,14652,1148,65,17087,30.5,16.8,21.9,11.6,19.2,0,13555,10708,148,306,489,403,591,910
"0500000US17051","Fayette County, Illinois",21724,1176,1124,1398,1249,1436,1440,1325,1339,1314,1375,1544,1753,1271,1112,1030,862,461,515,2522,824,4522,1861,8103,17712,17202,16500,5251,4711,3980,1838,20548,803,400,188,15341,2606,6098,4844,1793,3585,9943,10082,80,49,107,0,110,19527,171,0,0,0,7616,1338,3451,2262,1135,19969,4006,5747,3235,2863,4118,20025,1618,8627,2.8,617,602,1279,276,1124,403,74,318,272,1924,771,413,554,7249,702,66,8532,24.1,22,20.5,12.5,20.9,0,7616,6201,21,25,218,46,112,993
"0500000US17053","Ford County, Illinois",13398,735,995,707,908,715,734,726,709,851,815,928,1047,1033,608,624,402,325,536,1702,625,3062,998,4643,10736,10336,9930,3528,2974,2495,1263,12663,417,310,123,9338,934,3363,3159,1882,2085,6434,6566,123,59,64,5,104,12209,417,0,0,0,5779,878,2403,1738,727,13000,2345,2982,2671,1999,3003,13000,815,6264,3.8,436,376,814,175,686,422,86,337,347,1592,347,532,114,4974,573,14,6187,32.5,16.4,19.3,12.6,19.2,0,5779,5029,77,73,184,148,158,110
"0500000US17055","Franklin County, Illinois",39127,2275,2589,2270,2333,2065,2398,2123,2262,2419,2478,2692,2865,2602,2725,1632,1564,918,917,4859,1557,8691,2841,13600,31363,30436,29260,10358,9304,7756,3399,36852,638,340,355,27595,3391,9022,10789,4393,8008,19057,19603,289,116,223,25,385,37101,651,0,0,0,16135,3385,7417,4381,3159,38660,8923,10313,7778,4929,6717,38660,2532,15528,2.5,966,826,1934,312,2291,645,168,768,838,3933,1316,754,777,12709,1568,55,15206,27.6,19.9,20.9,13.1,18.5,0,16135,12614,141,570,309,197,424,1880
"0500000US17057","Fulton County, Illinois",35418,1723,1909,2116,2029,2053,2108,2095,2391,2187,2336,2457,2484,2591,2135,1623,1090,848,1243,4025,1336,7084,2746,12863,29199,28334,27167,9530,8453,6939,3181,33695,1150,817,627,25588,3056,8844,9178,4510,4892,16326,16563,221,116,40,13,314,31563,681,0,0,0,14090,2225,6383,3956,2132,32861,6242,7475,7238,4971,6935,32889,1991,15077,2.5,534,877,2040,452,1658,872,258,456,1100,4305,983,753,789,12725,1232,36,14902,31.1,21,17.4,11.2,19.3,0,14090,12069,252,197,358,270,526,418
"0500000US17059","Gallatin County, Illinois",5157,264,285,343,249,268,259,281,207,403,309,351,375,353,398,295,215,190,112,628,177,1069,340,1667,4209,4088,3994,1563,1451,1210,517,4893,51,31,39,3748,451,1525,1400,372,1210,2472,2685,12,27,22,0,94,4936,75,0,0,0,2314,575,1113,757,465,5149,1206,1384,860,856,843,5157,184,2139,0.9,240,153,216,64,280,224,25,73,96,541,59,62,106,1762,167,5,2060,30,18.3,18.6,13.8,19.3,0,2314,1683,30,98,96,9,17,381
"0500000US17061","Greene County, Illinois",13218,660,883,720,791,765,743,783,785,792,840,1023,1090,859,808,524,513,258,381,1603,518,2781,1038,4659,10840,10437,9990,3343,3012,2484,1152,12558,114,40,74,9399,1139,4170,2921,1169,2138,6449,6483,3,40,25,0,139,12658,79,0,0,0,5005,818,2265,1356,694,12932,2392,3310,2895,1778,2557,12932,827,6026,3,387,477,869,166,768,325,54,204,333,1422,426,229,366,4942,492,14,5928,25.6,23.5,19.3,10.7,21,0,5005,4180,45,160,111,82,7,420
"0500000US17063","Grundy County, Illinois",50509,3142,3813,3645,3421,2933,3017,3391,3560,3501,3567,3517,3673,2632,2294,1661,1145,835,762,7458,2336,12936,4018,19823,39016,37573,36030,9329,8142,6697,2742,47367,3886,3066,1901,33555,2320,11085,12242,7908,4706,25155,25062,707,35,411,17,792,43463,4858,0,0,0,19398,2062,6465,7131,1753,50170,4617,6985,9225,8179,21164,50217,2105,25041,2.8,316,2704,2714,789,3180,2505,330,1242,1861,5568,1838,1179,815,21739,1448,192,24547,31.4,15.6,21.1,13.3,18.5,0,19398,13980,1932,437,765,609,886,789
"0500000US17065","Hamilton County, Illinois",8221,466,516,534,500,367,413,478,415,501,497,531,625,653,408,512,293,260,252,1050,308,1824,559,2674,6595,6397,6163,2378,2190,1725,805,7755,165,66,131,5838,670,1973,2124,1071,1586,3974,4174,8,23,49,0,0,7871,197,0,0,0,3376,385,1577,926,340,8103,1091,1398,2439,1090,2085,8148,506,3635,3,618,239,304,68,336,296,46,140,150,893,192,188,165,2775,381,42,3539,32.3,16.5,15.3,16.9,18.8,0.2,3376,2670,52,80,19,6,39,510
"0500000US17067","Hancock County, Illinois",18112,964,1039,1103,1030,936,888,954,1059,865,1079,1316,1354,1459,1207,972,696,574,617,2142,679,3785,1287,5732,14781,14327,13835,5525,4962,4066,1887,17148,287,100,229,13040,893,4963,4411,2773,2457,8931,9000,123,3,69,0,228,17279,268,0,0,0,7420,790,3660,1909,809,17817,2776,4143,4149,3220,3529,17931,536,8127,2.9,627,617,1161,371,1020,651,100,315,557,1809,269,404,226,6799,553,31,8012,29.9,14.5,21.2,13.3,21,0.1,7420,6542,63,131,168,82,100,334
"0500000US17069","Hardin County, Illinois",4009,131,159,246,273,218,141,214,372,202,295,321,267,318,339,238,110,52,113,405,171,707,320,1420,3399,3302,3105,1170,1073,852,275,3878,39,33,11,2982,565,980,1103,334,1009,1890,2031,49,11,1,0,44,3773,65,0,0,0,1438,247,751,300,260,3900,851,965,788,475,821,3921,337,1379,3.5,257,83,113,22,102,147,0,34,22,433,70,31,65,1164,89,47,1347,22.5,22.3,14.7,20.6,20,0,1438,1077,9,34,75,4,1,238
"0500000US17071","Henderson County, Illinois",6884,330,321,367,380,359,327,318,301,348,409,541,683,503,542,382,370,217,186,688,252,1270,487,2033,5780,5614,5436,2200,1960,1697,773,6554,110,71,88,5127,508,2231,1598,790,1175,3336,3487,0,16,48,0,85,6573,108,0,0,0,2990,250,1472,764,220,6823,817,1821,1991,1046,1148,6823,454,3262,1,206,268,620,101,251,281,52,123,145,758,160,203,94,2718,240,10,3229,29.2,17.8,14.3,15.4,23.1,0.1,2990,2558,30,23,67,22,15,275
"0500000US17073","Henry County, Illinois",49464,2741,2990,3321,3200,2581,2503,2778,3012,2847,3088,3363,3838,3363,3086,2390,1652,1365,1346,6311,2062,11114,3719,16921,39649,38350,36553,13202,11683,9839,4363,46723,1966,1441,985,34631,3397,11722,11670,7842,6225,24122,24612,686,94,248,0,803,44341,2721,0,0,0,20023,2214,8796,5833,2477,48699,7603,9390,9198,7644,14864,48734,2158,22904,1.9,721,1615,3955,681,2810,1407,396,999,1551,4824,1726,1211,1008,19598,1625,26,22708,30.9,16,23,10.8,19.1,0.1,20023,17404,221,423,393,365,833,384
